valid_time,latitude,longitude,Total Precipitation (mm),Evaporation (mm),Surface Runoff (mm),Mean Wave Direction (°),10m U-Component of Wind (m/s),10m V-Component of Wind (m/s),2m Temperature,Mean Sea Level (°C),Sea Surface Temperature (°C),Soil Temperature Level 1 (°C),Soil Type,Soil Water Volume Level 1 (m³/m³),number,Experiment Version,Flood_Occurred
2019-06-15,18.5,84.5,0.0,-0.00013453899999999998,0.0,181.868565,4.01638035,4.8276595,304.018555,99963.75,302.65112,303.627075,0.0,0.030725445,0,1,0
2019-06-15,18.5,84.75,0.0,-0.0001365655,0.0,191.5300155757932,5.0237045,6.57570635,303.599615,99955.0,302.66968,302.67004499999996,0.0,1.8745e-06,0,1,0
2019-06-15,18.5,85.0,0.0,-0.000139516,0.0,186.97794,4.9309311000000005,6.66847995,303.67578000000003,99962.5,302.63257,302.63194999999996,0.0,1.8745e-06,0,1,0
2019-06-15,18.5,85.25,0.0229,-0.00013240799999999998,0.0,191.5300155757932,4.89626315,6.790062,303.70899,99973.75,302.59253,302.59191999999996,0.0,1.8745e-06,0,1,0
2019-06-15,18.5,85.5,0.0687,-0.000119772,0.0,190.86466000000001,4.73952475,6.7280503,303.61035000000004,99989.375,302.5974,302.59778,0.0,1.8745e-06,0,1,0
2019-06-15,18.5,85.75,0.393868,-0.00012062149999999999,0.0,191.5300155757932,4.6848372000000005,6.698265,303.56445499999995,100008.875,302.88257,302.88293,0.0,1.8745e-06,0,1,0
2019-06-15,18.5,86.0,0.370026,-0.00011882050000000001,0.0,193.122475,4.79567735,6.6518783500000005,303.552735,100024.5,303.0027,303.002075,0.0,1.8745e-06,0,1,0
2019-06-15,18.5,86.25,0.335693,-0.000110383,0.0,191.5300155757932,4.715110835,6.62014015,303.52832,100041.125,303.0193,303.019655,0.0,1.8745e-06,0,1,0
2019-06-15,18.5,86.5,0.242233,-0.0001020875,0.0,194.47794499999998,4.383567835,6.6255109999999995,303.52832,100056.75,303.0232,303.022585,0.0,1.8745e-06,0,1,0
2019-06-15,18.5,86.75,0.0706,-9.365050000000001e-05,0.0,191.5300155757932,3.96071625,6.5117417500000006,303.50194999999997,100076.25,303.06323,303.06262000000004,0.0,1.8745e-06,0,1,0
2019-06-15,18.5,87.0,0.0,-9.132549999999999e-05,0.0,195.06778500000001,3.69704435,6.5058822,303.48046999999997,100092.375,303.08765,303.088015,0.0,1.8745e-06,0,1,0
2019-06-15,18.75,80.0,0.0,-5.355e-05,0.0,191.5300155757932,4.263939,0.55275726,312.15039,100034.375,302.9279268276109,312.161255,4.0,0.21243473000000002,0,1,0
2019-06-15,18.75,80.25,0.00286,-4.9300000000000006e-05,0.0,191.5300155757932,3.953392,0.600120555,311.62207,100035.5,302.9279268276109,311.758915,4.0,0.17177006,0,1,0
2019-06-15,18.75,80.5,0.00572,-4.7850000000000004e-05,0.0,191.5300155757932,3.4128647,0.735374455,310.72265500000003,100056.75,302.9279268276109,310.7345,3.0,0.11760135999999999,0,1,0
2019-06-15,18.75,80.75,0.00191,-3.442e-05,0.0,191.5300155757932,2.74196625,0.58254242,310.12890500000003,100082.25,302.9279268276109,308.945435,3.0,0.12287327,0,1,0
2019-06-15,18.75,81.0,0.0143,-5.095e-05,0.0,191.5300155757932,2.847435,0.732444785,308.54492500000003,100119.75,302.9279268276109,307.381965,3.0,0.149652445,0,1,0
2019-06-15,18.75,81.25,0.00572,-7.195750000000001e-05,0.0,191.5300155757932,2.87233735,0.6001205350000001,307.15722500000004,100178.0,302.9279268276109,306.68762000000004,3.0,0.17590519,0,1,0
2019-06-15,18.75,81.5,0.00381,-7.0004e-05,0.0,191.5300155757932,1.9851302999999998,0.5576400699999999,306.45703000000003,100172.625,302.9279268276109,306.47473,3.0,0.19712254,0,1,0
2019-06-15,18.75,81.75,0.026699999999999998,-7.4503e-05,0.0,191.5300155757932,1.33083345,0.95168305,306.140625,100166.875,302.9279268276109,306.534305,3.0,0.19999118999999999,0,1,0
2019-06-15,18.75,82.0,0.023799999999999998,-8.5048e-05,0.0,191.5300155757932,1.032005325,1.84279635,305.89746,100174.125,302.9279268276109,306.50305000000003,3.0,0.205240215,0,1,0
2019-06-15,18.75,82.25,0.020999999999999998,-8.13325e-05,0.0,191.5300155757932,1.15895845,2.18312835,305.48731,100200.5,302.9279268276109,306.07532000000003,3.0,0.195520365,0,1,0
2019-06-15,18.75,82.5,0.0401,-7.8542e-05,0.00023799999999999998,191.5300155757932,2.2512436,1.6714096,303.99415,100296.375,302.9279268276109,304.40735,3.0,0.18200871000000002,0,1,0
2019-06-15,18.75,82.75,0.00381,-9.14215e-05,0.0,191.5300155757932,3.5412826500000003,0.9912337999999999,302.25,100389.875,302.9279268276109,302.63098,3.0,0.203119245,0,1,0
2019-06-15,18.75,83.0,0.607491,-9.108e-05,0.00763,191.5300155757932,2.82643895,0.39699555,301.833985,100317.0,302.9279268276109,302.41809,3.0,0.25863835,0,1,1
2019-06-15,18.75,83.25,0.349045,-6.92475e-05,0.009779999999999999,191.5300155757932,0.5002670499999999,0.092308045,304.04198499999995,100074.75,302.9279268276109,305.45716,3.0,0.24842259500000002,0,1,1
2019-06-15,18.75,83.5,0.0467,-6.47845e-05,0.00143,191.5300155757932,0.565696725,-0.188941955,306.19336,99999.0,302.9279268276109,307.16907000000003,4.0,0.34466740500000004,0,1,0
2019-06-15,18.75,83.75,0.018099999999999998,-6.981e-05,0.00047700000000000005,191.5300155757932,0.05397797,-0.075660705,306.05274,100028.0,302.9279268276109,306.85071,3.0,0.211847265,0,1,0
2019-06-15,18.75,84.0,0.0,-6.6412e-05,0.0,191.5300155757932,0.18434906,0.11281585,305.25487499999997,100043.0,302.9279268276109,306.45032000000003,3.0,0.188943825,0,1,0
2019-06-15,18.75,84.25,0.0,-0.00010255750000000001,0.0,191.5300155757932,1.28639985,0.9731674,304.49219,100027.375,302.9279268276109,305.65832,1.0,0.13623234,0,1,0
2019-06-15,18.75,84.5,0.0,-0.0001083825,0.0,191.5300155757932,2.2126694,2.33254245,304.396485,99974.5,302.9279268276109,304.99329,1.0,0.07021519000000001,0,1,0
2019-06-15,18.75,84.75,0.0,-9.31e-05,0.0,191.5300155757932,3.29860685,4.3120346,303.83007,99955.875,302.48315,303.272585,0.0,0.0183429385,0,1,0
2019-06-15,18.75,85.0,0.00286,-0.0001141545,0.0,191.5300155757932,3.93239595,5.8691636,303.48144,99958.5,302.60034,302.59972500000003,0.0,1.8745e-06,0,1,0
2019-06-15,18.75,85.25,0.0257,-0.0001058985,0.0,191.5300155757932,4.0378647,6.01125325,303.58789,99973.0,302.5398,302.53918,0.0,1.8745e-06,0,1,0
2019-06-15,18.75,85.5,0.16403199999999998,-0.00010000800000000001,0.0,191.5300155757932,4.2429428499999995,6.1191635,303.521485,99980.875,302.66187,302.66125,0.0,1.8745e-06,0,1,0
2019-06-15,18.75,85.75,0.170708,-0.0001069715,0.0,191.5300155757932,4.33473977,6.36232755,303.47069999999997,99999.125,302.99976,303.00012000000004,0.0,1.8745e-06,0,1,0
2019-06-15,18.75,86.0,0.184059,-0.00010764800000000001,0.0,191.5300155757932,4.600853175,6.4267806499999995,303.47364000000005,100015.375,303.09546,303.095825,0.0,1.8745e-06,0,1,0
2019-06-15,18.75,86.25,0.102997,-0.00010843850000000002,0.0,191.5300155757932,4.6516342,6.5327377,303.505865,100028.5,303.14526,303.144655,0.0,1.8745e-06,0,1,0
2019-06-15,18.75,86.5,0.127792,-0.00010293149999999999,0.0,191.5300155757932,4.30104827,6.5566635,303.52050499999996,100044.0,303.156,303.156375,0.0,1.8745e-06,0,1,0
2019-06-15,18.75,86.75,0.151634,-9.300049999999999e-05,0.0,191.5300155757932,3.7678452499999997,6.50148775,303.47559,100062.0,303.14722,303.147585,0.0,1.8745e-06,0,1,0
2019-06-15,18.75,87.0,0.048600000000000004,-9.035e-05,0.0,191.5300155757932,3.4548567699999997,6.5009995,303.45313,100076.5,303.15015,303.150515,0.0,1.8745e-06,0,1,0
2019-06-15,19.0,80.0,0.0,-3.615e-05,0.0,191.5300155757932,4.2785873,0.6606673999999999,312.17187,100017.875,302.9279268276109,312.141725,4.0,0.170839275,0,1,0
2019-06-15,19.0,80.25,0.00191,-2.7625e-05,0.0,191.5300155757932,3.7693100999999998,0.7700424299999999,311.780275,100026.0,302.9279268276109,311.29309,3.0,0.124162635,0,1,0
2019-06-15,19.0,80.5,0.00191,-3.1565e-05,0.0,191.5300155757932,2.9304428,0.95021818,310.9707,100037.875,302.9279268276109,309.74914,3.0,0.130632365,0,1,0
2019-06-15,19.0,80.75,0.0,-4.0300000000000004e-05,0.0,191.5300155757932,2.52663425,1.06154635,309.59278,100074.0,302.9279268276109,308.40247,3.0,0.13370701000000002,0,1,0
2019-06-15,19.0,81.0,0.0,-5.3049999999999995e-05,0.0,191.5300155757932,2.68874365,1.5752182,308.059565,100112.5,302.9279268276109,306.94739000000004,3.0,0.15868565,0,1,0
2019-06-15,19.0,81.25,0.0143,-6.2994e-05,0.0,191.5300155757932,2.38991545,1.34719085,307.58203000000003,100157.125,302.9279268276109,307.00598,2.0,0.15754886499999998,0,1,0
2019-06-15,19.0,81.5,0.0162,-6.7946e-05,0.0,191.5300155757932,2.3127670499999997,0.9370346,306.61816,100202.875,302.9279268276109,306.29992500000003,2.0,0.1827335,0,1,0
2019-06-15,19.0,81.75,0.0772,-8.35995e-05,0.00047700000000000005,191.5300155757932,2.11696625,1.05715175,305.606445,100216.375,302.9279268276109,305.69348,2.0,0.19394108,0,1,0
2019-06-15,19.0,82.0,0.11253400000000001,-7.7007e-05,0.00047700000000000005,191.5300155757932,1.9743881,1.21144865,305.360355,100202.625,302.9279268276109,305.877075,2.0,0.19355198,0,1,0
2019-06-15,19.0,82.25,0.0725,-6.64625e-05,0.00023799999999999998,191.5300155757932,1.7580796,1.6162338,305.50878,100197.5,302.9279268276109,306.062615,2.0,0.18071171,0,1,0
2019-06-15,19.0,82.5,0.0143,-6.5278e-05,0.0,191.5300155757932,2.02663425,1.79982755,305.30566999999996,100238.125,302.9279268276109,305.53430000000003,2.0,0.16705509000000002,0,1,0
2019-06-15,19.0,82.75,0.010499999999999999,-7.1872e-05,0.0,191.5300155757932,3.05007165,1.3882065,303.884765,100322.875,302.9279268276109,303.92102,3.0,0.18326756,0,1,0
2019-06-15,19.0,83.0,0.00286,-9.28545e-05,0.0,191.5300155757932,3.2258529,0.74855805,302.12207,100336.75,302.9279268276109,302.445435,3.0,0.23917576000000002,0,1,0
2019-06-15,19.0,83.25,0.5922320000000001,-8.3619e-05,0.0145,191.5300155757932,0.7019271699999999,0.020530700000000013,302.875,100173.125,302.9279268276109,303.746215,3.0,0.250329945,0,1,1
2019-06-15,19.0,83.5,0.0753,-5.83955e-05,0.00215,191.5300155757932,0.34499359350000003,-0.63083651,305.07129,100079.75,302.9279268276109,305.46594,3.0,0.24865147499999998,0,1,1
2019-06-15,19.0,83.75,0.0401,-6.13125e-05,0.00047700000000000005,191.5300155757932,-0.029518126999999998,-0.51853181,304.7129,100061.125,302.9279268276109,305.753055,3.0,0.214410745,0,1,0
2019-06-15,19.0,84.0,0.00763,-6.98375e-05,0.0,191.5300155757932,0.31325530999999995,-0.04636382,303.66112499999997,100117.0,302.9279268276109,304.96691999999996,3.0,0.206804235,0,1,0
2019-06-15,19.0,84.25,0.0,-7.22245e-05,0.0,191.5300155757932,0.8054428,0.314476,303.05176,100129.75,302.9279268276109,304.33801500000004,3.0,0.24968907499999998,0,1,0
2019-06-15,19.0,84.5,0.0,-7.40425e-05,0.0,191.5300155757932,1.09108735,1.140159655,303.72070499999995,100050.0,302.9279268276109,305.03625999999997,3.0,0.192590675,0,1,0
2019-06-15,19.0,84.75,0.00763,-6.90165e-05,0.0,191.5300155757932,1.21266935,2.8095931500000004,304.234375,99959.75,302.9279268276109,304.791135,1.0,0.055932963,0,1,0
2019-06-15,19.0,85.0,0.0191,-6.565e-05,0.0,179.09903500000001,1.8503647,4.9580307,303.38867000000005,99949.75,302.35132,302.35168,0.0,1.8745e-06,0,1,0
2019-06-15,19.0,85.25,0.0124,-8.6451e-05,0.0,191.5300155757932,2.7326889,6.05910495,303.33299999999997,99964.125,302.6355,302.634885,0.0,1.8745e-06,0,1,0
2019-06-15,19.0,85.5,0.00381,-8.8889e-05,0.0,185.13419499999998,3.5422592,6.4194565,303.37793,99969.375,302.84644,302.84778,0.0,1.8745e-06,0,1,0
2019-06-15,19.0,85.75,0.010499999999999999,-0.000101858,0.0,191.5300155757932,3.9475326749999997,6.8232651,303.41016,99983.625,303.1394,303.13879499999996,0.0,1.8745e-06,0,1,0
2019-06-15,19.0,86.0,0.008579999999999999,-0.000119012,0.0,189.20841000000001,4.438743365,6.955101,303.49804,99996.25,303.29175,303.29114000000004,0.0,1.8745e-06,0,1,0
2019-06-15,19.0,86.25,0.07629999999999999,-0.0001266425,0.0,191.5300155757932,4.45729821,6.9267807,303.52247,100008.625,303.35913,303.358525,0.0,1.8745e-06,0,1,0
2019-06-15,19.0,86.5,0.36144299999999996,-0.000116506,0.0,191.61857,4.178001335,6.81008145,303.45118,100025.625,303.30835,303.30775,0.0,1.8745e-06,0,1,0
2019-06-15,19.0,86.75,0.411034,-0.0001000225,0.0,191.5300155757932,3.670677115,6.768577499999999,303.361325,100045.75,303.28003,303.27941999999996,0.0,1.8745e-06,0,1,0
2019-06-15,19.0,87.0,0.213623,-9.19e-05,0.0,193.23185,3.368431115,6.9111558,303.34961,100062.0,303.30347,303.302855,0.0,1.8745e-06,0,1,0
2019-06-15,19.25,80.0,0.0009540000000000001,-2.7099999999999998e-05,0.0,191.5300155757932,4.12624355,1.40529635,312.24315,99998.875,302.9279268276109,312.257935,3.0,0.113710367,0,1,0
2019-06-15,19.25,80.25,0.00477,-2.412e-05,0.0,191.5300155757932,3.53639985,1.24123385,311.625,100001.5,302.9279268276109,311.377075,3.0,0.15199467,0,1,0
2019-06-15,19.25,80.5,0.011399999999999999,-3.49e-05,0.0,191.5300155757932,2.7820053,1.11574555,310.93457,100015.375,302.9279268276109,309.70227,4.0,0.207475625,0,1,0
2019-06-15,19.25,80.75,0.0,-3.95e-05,0.0,191.5300155757932,2.7790755999999996,1.009788525,309.1875,100087.625,302.9279268276109,307.757935,3.0,0.129739725,0,1,0
2019-06-15,19.25,81.0,0.0,-6.07295e-05,0.0,191.5300155757932,2.7746811,1.1562728500000001,306.96191999999996,100165.75,302.9279268276109,305.73254,3.0,0.18164249500000001,0,1,0
2019-06-15,19.25,81.25,0.00381,-5.33e-05,0.0,191.5300155757932,1.66335297,1.27297215,307.13965,100164.5,302.9279268276109,306.63879,3.0,0.17939945000000002,0,1,0
2019-06-15,19.25,81.5,0.0944,-8.59585e-05,0.00047700000000000005,191.5300155757932,1.74147796,1.3427963,306.11914,100180.125,302.9279268276109,305.64563,2.0,0.20149418,0,1,0
2019-06-15,19.25,81.75,0.0401,-0.00010960600000000001,0.00023799999999999998,191.5300155757932,1.7976303100000002,1.0200424,305.31640500000003,100192.5,302.9279268276109,305.13782,2.0,0.20835300499999998,0,1,0
2019-06-15,19.25,82.0,0.0563,-9.88745e-05,0.00023799999999999998,191.5300155757932,1.844505325,0.6010970999999999,305.262695,100202.75,302.9279268276109,305.534305,2.0,0.19369694,0,1,0
2019-06-15,19.25,82.25,0.14019,-8.699349999999999e-05,0.00047700000000000005,191.5300155757932,1.8576889200000002,0.582054125,305.43555,100207.25,302.9279268276109,305.85559,2.0,0.18757053,0,1,0
2019-06-15,19.25,82.5,0.156403,-8.45145e-05,0.00047700000000000005,191.5300155757932,2.1330795,0.71535495,305.44727,100215.75,302.9279268276109,305.621215,2.0,0.19025608500000002,0,1,0
2019-06-15,19.25,82.75,0.07339999999999999,-7.475750000000001e-05,0.00047700000000000005,191.5300155757932,2.86257175,0.46779630000000005,305.09082,100246.125,302.9279268276109,305.0177,3.0,0.18835636,0,1,0
2019-06-15,19.25,83.0,0.0277,-7.939549999999999e-05,0.0,191.5300155757932,3.07009125,0.24367521999999997,303.81737499999997,100282.75,302.9279268276109,303.83997,3.0,0.22155949000000003,0,1,0
2019-06-15,19.25,83.25,0.0009540000000000001,-8.63395e-05,0.0,191.5300155757932,1.566184985,0.37404632000000004,303.136715,100239.125,302.9279268276109,303.360475,3.0,0.28776738999999996,0,1,0
2019-06-15,19.25,83.5,0.0,-7.44535e-05,0.0,191.5300155757932,0.687767035,0.298851015,303.934565,100110.5,302.9279268276109,305.1427,3.0,0.25973698,0,1,0
2019-06-15,19.25,83.75,0.0,-6.6148e-05,0.0,191.5300155757932,0.17702484500000001,-0.09812164200000001,304.821285,100051.875,302.9279268276109,306.016725,3.0,0.179742775,0,1,0
2019-06-15,19.25,84.0,0.0,-6.26255e-05,0.0,191.5300155757932,1.038352975,0.266136168,303.91992,100117.125,302.9279268276109,304.96594,3.0,0.191354715,0,1,0
2019-06-15,19.25,84.25,0.0,-6.836449999999999e-05,0.0,191.5300155757932,1.1604233,0.58205413,303.372065,100134.375,302.9279268276109,304.360475,3.0,0.24930761,0,1,0
2019-06-15,19.25,84.5,0.0,-7.02945e-05,0.0,191.5300155757932,0.4577865585,0.957542425,304.08203000000003,100047.625,302.9279268276109,305.3302,3.0,0.26618382500000004,0,1,0
2019-06-15,19.25,84.75,0.010499999999999999,-5.335e-05,0.0,191.5300155757932,0.12233733899999999,2.13625335,304.37598,99953.375,302.9279268276109,304.96106,3.0,0.16421696,0,1,0
2019-06-15,19.25,85.0,0.0248,-3.4349999999999995e-05,0.0,191.5300155757932,0.7063217,4.1152573,303.18359999999996,99941.125,301.97046,301.970825,0.0,1.8745e-06,0,1,0
2019-06-15,19.25,85.25,0.00572,-6.045e-05,0.0,191.5300155757932,1.57546235,5.5981673,303.08887500000003,99950.0,302.53687,302.53722500000003,0.0,1.8745e-06,0,1,0
2019-06-15,19.25,85.5,0.023799999999999998,-8.58285e-05,0.0,191.5300155757932,2.47194675,6.34914385,303.24023,99960.25,302.97046,302.970825,0.0,1.8745e-06,0,1,0
2019-06-15,19.25,85.75,0.02,-0.00010408100000000001,0.0,191.5300155757932,3.13991549,6.890159499999999,303.242185,99965.75,303.20093,303.20129499999996,0.0,1.8745e-06,0,1,0
2019-06-15,19.25,86.0,0.010499999999999999,-0.000127923,0.0,191.5300155757932,3.656517052,7.2285385,303.41309,99974.875,303.3933,303.3927,0.0,1.8745e-06,0,1,0
2019-06-15,19.25,86.25,0.33474,-0.000124816,0.0,191.5300155757932,3.77858734,7.13039395,303.381835,99988.125,303.31714,303.317505,0.0,1.8745e-06,0,1,0
2019-06-15,19.25,86.5,0.706673,-0.000114485,0.0,191.5300155757932,3.8147201699999997,7.0127181,303.290035,100002.5,303.2224,303.22278,0.0,1.8745e-06,0,1,0
2019-06-15,19.25,86.75,0.7505419999999999,-0.0001075715,0.0,191.5300155757932,3.75124361,7.080589249999999,303.225585,100017.125,303.22925,303.22864000000004,0.0,1.8745e-06,0,1,0
2019-06-15,19.25,87.0,0.517845,-0.0001060185,0.0,191.5300155757932,3.53786471,7.260764999999999,303.21679,100032.0,303.29175,303.29114000000004,0.0,1.8745e-06,0,1,0
2019-06-15,19.5,80.0,0.253677,-3.7095e-05,0.00143,191.5300155757932,3.71852875,0.890647875,311.754885,99966.875,302.9279268276109,311.87903,4.0,0.22905917999999997,0,1,1
2019-06-15,19.5,80.25,0.382423,-4.8295e-05,0.00215,191.5300155757932,3.13796235,0.802757283,310.70703000000003,99974.125,302.9279268276109,310.31555000000003,4.0,0.221826515,0,1,1
2019-06-15,19.5,80.5,0.00477,-2.7499999999999998e-05,0.0,191.5300155757932,2.4944076500000003,0.937522895,310.61523,99999.5,302.9279268276109,309.6134,2.0,0.146875345,0,1,0
2019-06-15,19.5,80.75,0.0,-3.4135e-05,0.0,191.5300155757932,2.3083725,0.903831495,309.04004,100090.5,302.9279268276109,307.87805000000003,3.0,0.128595315,0,1,0
2019-06-15,19.5,81.0,0.00191,-6.571350000000001e-05,0.0,191.5300155757932,2.46071625,0.42140960000000005,306.18555,100200.875,302.9279268276109,305.02356,3.0,0.20299717,0,1,0
2019-06-15,19.5,81.25,0.0401,-6.61735e-05,0.0,191.5300155757932,1.86257174,0.508811935,306.30371,100182.125,302.9279268276109,305.90343499999994,3.0,0.20491215000000002,0,1,0
2019-06-15,19.5,81.5,0.023799999999999998,-7.514449999999999e-05,0.0,191.5300155757932,1.97438815,0.923851,306.04688,100167.375,302.9279268276109,305.72961,2.0,0.196512185,0,1,0
2019-06-15,19.5,81.75,0.02,-8.8949e-05,0.0,191.5300155757932,1.9792709499999999,1.33058927,305.66309,100169.25,302.9279268276109,305.33313,2.0,0.19546696000000002,0,1,0
2019-06-15,19.5,82.0,0.146866,-9.12435e-05,0.000715,191.5300155757932,2.0149155,1.5556869500000001,304.94336,100198.875,302.9279268276109,305.138795,2.0,0.200540505,0,1,0
2019-06-15,19.5,82.25,0.461578,-0.0001099155,0.00215,191.5300155757932,1.94850921,1.7524643,304.3379,100215.25,302.9279268276109,304.87023999999997,2.0,0.219438515,0,1,0
2019-06-15,19.5,82.5,0.524521,-0.0001135365,0.00238,191.5300155757932,1.905540425,1.64406585,304.805665,100201.625,302.9279268276109,305.24231,2.0,0.217050515,0,1,0
2019-06-15,19.5,82.75,0.12016299999999999,-6.7008e-05,0.000715,191.5300155757932,2.0437241,1.342308025,306.179685,100185.125,302.9279268276109,306.72766,3.0,0.18939396,0,1,0
2019-06-15,19.5,83.0,0.0,-5.795e-05,0.0,191.5300155757932,2.56227875,1.12014009,305.46387,100216.625,302.9279268276109,305.88098,3.0,0.24557682,0,1,0
2019-06-15,19.5,83.25,0.0,-8.6697e-05,0.0,191.5300155757932,1.70681,1.06789395,304.015625,100211.5,302.9279268276109,304.68176,3.0,0.27808567500000003,0,1,0
2019-06-15,19.5,83.5,0.048600000000000004,-0.0001026075,0.00167,191.5300155757932,0.58571626,0.8633041300000001,303.39160000000004,100115.5,302.9279268276109,304.658325,3.0,0.287622425,0,1,1
2019-06-15,19.5,83.75,0.0124,-7.54125e-05,0.00047700000000000005,191.5300155757932,0.30495454,0.21144864999999996,303.76464999999996,100074.875,302.9279268276109,304.223755,3.0,0.221086465,0,1,0
2019-06-15,19.5,84.0,0.0,-5.1149999999999996e-05,0.0,191.5300155757932,1.03005215,0.159202575,303.86132499999997,100122.75,302.9279268276109,303.966915,3.0,0.23056217499999998,0,1,0
2019-06-15,19.5,84.25,0.0,-5.325000000000001e-05,0.0,191.5300155757932,1.0378647,0.41310883,303.85645,100101.5,302.9279268276109,304.15931,3.0,0.25444981499999997,0,1,0
2019-06-15,19.5,84.5,0.0916,-6.763e-05,0.00047700000000000005,191.5300155757932,0.34450529999999996,0.69094085,304.442385,100000.375,302.9279268276109,305.41809,3.0,0.26183507,0,1,1
2019-06-15,19.5,84.75,0.250816,-7.42285e-05,0.00191,191.5300155757932,0.14870449999999996,1.28273775,304.57323499999995,99929.0,302.9279268276109,305.81945499999995,3.0,0.24920079,0,1,1
2019-06-15,19.5,85.0,0.370979,-8.0429e-05,0.00334,191.5300155757932,0.95827486,1.741722125,303.55371,99930.5,302.9279268276109,304.71984999999995,3.0,0.21584507,0,1,0
2019-06-15,19.5,85.25,0.14019,-7.125e-05,0.0,191.5300155757932,1.773216225,2.67971045,302.924805,99921.5,303.0515,303.050905,0.0,1.8745e-06,0,1,0
2019-06-15,19.5,85.5,0.00286,-9.4519e-05,0.0,178.751385,2.7453842,4.1391831,303.16211,99930.625,302.87085,302.87025,0.0,1.8745e-06,0,1,0
2019-06-15,19.5,85.75,0.00381,-0.00010614699999999999,0.0,191.5300155757932,2.993919395,5.25441735,303.17285000000004,99945.0,303.0857,303.08606,0.0,1.8745e-06,0,1,0
2019-06-15,19.5,86.0,0.0009540000000000001,-0.00013396,0.0,185.47403500000001,3.2483138335,6.460960350000001,303.43359499999997,99953.0,303.33472,303.334105,0.0,1.8745e-06,0,1,0
2019-06-15,19.5,86.25,0.267029,-0.000139679,0.0,191.5300155757932,3.1965561024999998,7.18068695,303.43553999999995,99961.0,303.3689,303.368285,0.0,1.8745e-06,0,1,0
2019-06-15,19.5,86.5,0.392914,-0.000134005,0.0,189.58341000000001,3.2541732899999998,7.233909499999999,303.33399,99973.125,303.33862,303.338015,0.0,1.8745e-06,0,1,0
2019-06-15,19.5,86.75,0.309944,-0.00013204,0.0,191.5300155757932,3.47975921,7.258811999999999,303.24023,99988.375,303.32983,303.3302,0.0,1.8745e-06,0,1,0
2019-06-15,19.5,87.0,0.260353,-0.000133871,0.0,191.50919,3.5774154499999997,7.407738,303.18262000000004,100005.25,303.3152,303.31555000000003,0.0,1.8745e-06,0,1,0
2019-06-15,19.75,80.0,1.235962,-6.94065e-05,0.00834,191.5300155757932,3.34645845,-0.25437164999999995,311.69531500000005,99987.0,302.9279268276109,311.99231,4.0,0.24242587999999998,0,1,1
2019-06-15,19.75,80.25,0.9422299999999999,-4.8515e-05,0.0062,191.5300155757932,3.047142,-0.09568019999999999,310.44140500000003,100012.25,302.9279268276109,310.147585,4.0,0.21241947,0,1,0
2019-06-15,19.75,80.5,0.24890900000000002,-2.566e-05,0.000715,191.5300155757932,2.4187241,0.17482754999999994,309.849605,100038.375,302.9279268276109,309.240355,2.0,0.13358493999999999,0,1,0
2019-06-15,19.75,80.75,1.643181,-0.000111112,0.007390000000000001,191.5300155757932,1.6355209350000002,0.35939789999999994,308.13671999999997,100072.875,302.9279268276109,307.82141,3.0,0.12523837999999998,0,1,0
2019-06-15,19.75,81.0,1.39904,-0.0001153285,0.007390000000000001,191.5300155757932,1.976341235,0.09474945000000001,306.0,100146.25,302.9279268276109,305.835085,3.0,0.159448585,0,1,0
2019-06-15,19.75,81.25,0.859261,-9.683700000000001e-05,0.00381,191.5300155757932,2.21608735,0.019554150000000048,305.85059,100154.5,302.9279268276109,306.468875,3.0,0.183572735,0,1,0
2019-06-15,19.75,81.5,0.0963,-7.1871e-05,0.00047700000000000005,191.5300155757932,2.34108735,0.3091049,305.47461,100170.25,302.9279268276109,305.817505,2.0,0.194398845,0,1,0
2019-06-15,19.75,81.75,0.267982,-8.07855e-05,0.0009540000000000001,191.5300155757932,2.49196625,0.85158541,305.04199,100168.25,302.9279268276109,305.470825,2.0,0.196748695,0,1,0
2019-06-15,19.75,82.0,2.7666090000000003,-0.0001223555,0.0148,191.5300155757932,2.42556,1.4228744500000001,304.495115,100156.875,302.9279268276109,305.3302,2.0,0.206605875,0,1,0
2019-06-15,19.75,82.25,2.8495790000000003,-0.0001313,0.0153,191.5300155757932,2.15798185,1.81008145,304.570315,100145.5,302.9279268276109,305.56653,2.0,0.21748539,0,1,0
2019-06-15,19.75,82.5,0.254631,-9.02245e-05,0.0009540000000000001,191.5300155757932,1.54079435,2.3208236500000003,306.5918,100091.375,302.9279268276109,307.03137,3.0,0.211618385,0,1,0
2019-06-15,19.75,82.75,0.038099999999999995,-7.1161e-05,0.0,191.5300155757932,1.50710295,2.33058935,307.92676,100070.75,302.9279268276109,308.09778,2.0,0.20758244,0,1,0
2019-06-15,19.75,83.0,0.00572,-7.03265e-05,0.0,191.5300155757932,2.0412827,1.7358627000000002,307.24024,100099.875,302.9279268276109,307.526485,2.0,0.20801731,0,1,0
2019-06-15,19.75,83.25,0.041999999999999996,-7.2817e-05,0.00047700000000000005,191.5300155757932,1.2629622999999999,0.85353851,305.908205,100125.0,302.9279268276109,306.60656500000005,3.0,0.235292395,0,1,0
2019-06-15,19.75,83.5,0.11062599999999999,-8.413399999999999e-05,0.00143,191.5300155757932,0.19997406,0.52394867,304.70996,100110.5,302.9279268276109,305.82043,3.0,0.24924657,0,1,1
